date,team,opponent,points_for,points_against,is_home,win
2007-02-14,1610612752,1610612744,101.0,120.0,0,0
2007-02-20,1610612752,1610612753,100.0,94.0,1,1
2007-02-21,1610612752,1610612755,84.0,104.0,0,0
2007-02-23,1610612752,1610612749,95.0,93.0,1,1
2007-02-25,1610612752,1610612751,92.0,101.0,0,0
2007-02-26,1610612752,1610612748,99.0,93.0,1,1
2007-02-28,1610612752,1610612738,94.0,102.0,0,0
2007-03-02,1610612752,1610612744,106.0,97.0,1,1
2007-03-03,1610612752,1610612737,104.0,100.0,0,1
2007-03-06,1610612752,1610612760,99.0,100.0,1,0
2007-03-10,1610612752,1610612764,90.0,89.0,0,1
2007-03-14,1610612752,1610612761,94.0,104.0,0,0
2007-03-16,1610612752,1610612740,90.0,92.0,1,0
2007-03-18,1610612752,1610612761,92.0,74.0,1,1
2007-03-20,1610612752,1610612742,77.0,92.0,1,0
2007-03-22,1610612752,1610612757,86.0,92.0,1,0
2007-03-23,1610612752,1610612739,68.0,90.0,0,0
2007-03-26,1610612752,1610612753,89.0,94.0,1,0
2007-03-28,1610612752,1610612739,97.0,93.0,1,1
2007-03-30,1610612752,1610612742,103.0,105.0,0,0
2007-03-31,1610612752,1610612740,94.0,103.0,0,0
2007-04-04,1610612752,1610612755,90.0,92.0,1,0
2007-04-06,1610612752,1610612750,94.0,99.0,1,0
2007-04-07,1610612752,1610612749,118.0,113.0,0,1
2007-04-09,1610612752,1610612765,83.0,91.0,1,0
2007-04-10,1610612752,1610612741,69.0,98.0,0,0
2007-04-13,1610612752,1610612751,86.0,100.0,0,0
2007-04-15,1610612752,1610612761,105.0,107.0,0,0
2007-04-16,1610612752,1610612751,95.0,104.0,1,0
2007-04-18,1610612752,1610612766,94.0,93.0,0,1
2007-10-17,1610612752,1610612738,61.0,101.0,0,0
2007-10-18,1610612752,1610612751,94.0,110.0,0,0
2007-10-22,1610612752,1610612738,94.0,87.0,1,1
2007-10-24,1610612752,1610612755,103.0,90.0,1,1
2007-11-02,1610612752,1610612739,106.0,110.0,0,0
2007-11-04,1610612752,1610612750,97.0,93.0,1,1
2007-11-06,1610612752,1610612743,119.0,112.0,1,1
2007-11-09,1610612752,1610612753,102.0,112.0,1,0
2007-11-11,1610612752,1610612748,72.0,75.0,1,0
2007-11-13,1610612752,1610612756,102.0,113.0,0,0
2007-11-14,1610612752,1610612746,81.0,84.0,0,0
2007-11-16,1610612752,1610612758,118.0,123.0,0,0
2007-11-17,1610612752,1610612743,83.0,115.0,0,0
2007-11-20,1610612752,1610612744,82.0,108.0,1,0
2007-11-21,1610612752,1610612765,86.0,98.0,0,0
2007-11-24,1610612752,1610612741,85.0,78.0,1,1
2007-11-26,1610612752,1610612762,113.0,109.0,1,1
2007-11-29,1610612752,1610612738,59.0,104.0,0,0
2007-11-30,1610612752,1610612749,91.0,88.0,1,1
2007-12-02,1610612752,1610612756,104.0,115.0,1,0
2007-12-05,1610612752,1610612751,100.0,93.0,0,1
2007-12-07,1610612752,1610612755,90.0,101.0,0,0
2007-12-08,1610612752,1610612755,77.0,105.0,1,0
2007-12-10,1610612752,1610612742,89.0,99.0,1,0
2007-12-12,1610612752,1610612760,110.0,117.0,1,0
2007-12-14,1610612752,1610612741,96.0,101.0,0,0
2007-12-15,1610612752,1610612751,94.0,86.0,1,1
2007-12-17,1610612752,1610612754,92.0,119.0,1,0
2007-12-19,1610612752,1610612739,108.0,90.0,1,1
2007-12-21,1610612752,1610612766,95.0,105.0,0,0
2007-12-23,1610612752,1610612747,90.0,95.0,1,0
2007-12-26,1610612752,1610612753,96.0,110.0,0,0
2007-12-30,1610612752,1610612741,83.0,100.0,1,0
2008-01-02,1610612752,1610612758,97.0,107.0,1,0
2008-01-04,1610612752,1610612759,93.0,97.0,0,0
2008-01-05,1610612752,1610612745,91.0,103.0,0,0
2008-01-08,1610612752,1610612741,105.0,100.0,0,1
2008-01-09,1610612752,1610612745,92.0,101.0,1,0
2008-01-11,1610612752,1610612761,90.0,99.0,1,0
2008-01-13,1610612752,1610612765,89.0,65.0,1,1
2008-01-15,1610612752,1610612764,105.0,93.0,1,1
2008-01-16,1610612752,1610612751,111.0,105.0,0,1
2008-01-18,1610612752,1610612764,98.0,111.0,0,0
2008-01-19,1610612752,1610612748,88.0,84.0,0,1
2008-01-21,1610612752,1610612738,93.0,109.0,1,0
2008-01-25,1610612752,1610612755,89.0,81.0,1,1
2008-01-27,1610612752,1610612744,104.0,106.0,0,0
2008-01-29,1610612752,1610612747,109.0,120.0,0,0
2008-01-30,1610612752,1610612762,89.0,100.0,0,0
2008-02-01,1610612752,1610612757,88.0,94.0,0,0
2008-02-02,1610612752,1610612760,85.0,86.0,0,0
2008-02-04,1610612752,1610612746,94.0,103.0,1,0
2008-02-06,1610612752,1610612754,100.0,103.0,1,0
2008-02-08,1610612752,1610612759,93.0,99.0,1,0
2008-02-09,1610612752,1610612749,99.0,98.0,0,1
2008-02-13,1610612752,1610612738,103.0,111.0,0,0
2008-02-19,1610612752,1610612764,113.0,100.0,0,1
2008-02-20,1610612752,1610612755,84.0,124.0,0,0
2008-02-22,1610612752,1610612761,103.0,99.0,1,1
2008-02-24,1610612752,1610612761,92.0,115.0,0,0
2008-02-27,1610612752,1610612766,113.0,89.0,1,1
2008-02-29,1610612752,1610612737,93.0,99.0,0,0
2008-03-01,1610612752,1610612753,92.0,118.0,0,0
2008-03-03,1610612752,1610612740,88.0,100.0,1,0
2008-03-05,1610612752,1610612739,105.0,119.0,1,0
2008-03-07,1610612752,1610612765,97.0,101.0,1,0
2008-03-08,1610612752,1610612757,114.0,120.0,1,0
2008-03-10,1610612752,1610612742,79.0,108.0,0,0
2008-03-12,1610612752,1610612748,91.0,88.0,0,1
2008-03-16,1610612752,1610612737,98.0,109.0,1,0
2008-03-17,1610612752,1610612754,98.0,110.0,0,0
2008-03-21,1610612752,1610612763,106.0,120.0,1,0
2008-03-22,1610612752,1610612750,93.0,114.0,0,0
2008-03-24,1610612752,1610612751,91.0,106.0,1,0
2008-03-26,1610612752,1610612748,103.0,96.0,1,1
2008-03-28,1610612752,1610612761,95.0,103.0,0,0
2008-03-30,1610612752,1610612737,109.0,114.0,0,0
2008-04-01,1610612752,1610612749,115.0,119.0,0,0
2008-04-02,1610612752,1610612763,114.0,130.0,0,0
2008-04-04,1610612752,1610612740,110.0,118.0,0,0
2008-04-06,1610612752,1610612753,100.0,90.0,1,1
2008-04-08,1610612752,1610612765,98.0,94.0,0,1
2008-04-09,1610612752,1610612766,109.0,107.0,1,1
2008-04-11,1610612752,1610612737,104.0,116.0,1,0
2008-04-14,1610612752,1610612738,93.0,99.0,1,0
2008-04-16,1610612752,1610612754,123.0,132.0,0,0
2008-10-08,1610612752,1610612761,111.0,113.0,0,0
2008-10-10,1610612752,1610612755,110.0,104.0,0,1
2008-10-14,1610612752,1610612755,109.0,116.0,1,0
2008-10-17,1610612752,1610612738,104.0,97.0,0,1
2008-10-20,1610612752,1610612751,114.0,106.0,0,1
2008-10-21,1610612752,1610612738,90.0,101.0,1,0
2008-10-24,1610612752,1610612751,110.0,111.0,1,0
2008-10-29,1610612752,1610612748,120.0,115.0,1,1
2008-10-31,1610612752,1610612755,87.0,116.0,0,0
2008-11-02,1610612752,1610612749,86.0,94.0,1,0
2008-11-05,1610612752,1610612766,101.0,98.0,1,1
2008-11-07,1610612752,1610612764,114.0,108.0,0,1
2008-11-09,1610612752,1610612762,107.0,99.0,1,1
2008-11-11,1610612752,1610612759,80.0,92.0,0,0
2008-11-12,1610612752,1610612763,132.0,103.0,0,1
2008-11-14,1610612752,1610612760,116.0,106.0,1,1
2008-11-16,1610612752,1610612742,114.0,124.0,1,0
2008-11-18,1610612752,1610612738,101.0,110.0,0,0
2008-11-21,1610612752,1610612749,87.0,104.0,0,0
2008-11-22,1610612752,1610612764,122.0,117.0,1,1
2008-11-25,1610612752,1610612739,101.0,119.0,1,0
2008-11-26,1610612752,1610612765,96.0,110.0,0,0
2008-11-29,1610612752,1610612744,138.0,125.0,1,1
2008-12-02,1610612752,1610612757,97.0,104.0,1,0
2008-12-03,1610612752,1610612739,82.0,118.0,0,0
2008-12-05,1610612752,1610612737,95.0,98.0,0,0
2008-12-07,1610612752,1610612765,104.0,92.0,1,1
2008-12-09,1610612752,1610612741,100.0,105.0,0,0
2008-12-10,1610612752,1610612751,121.0,109.0,0,1
2008-12-13,1610612752,1610612758,114.0,90.0,0,1
2008-12-15,1610612752,1610612756,103.0,111.0,0,0
2008-12-16,1610612752,1610612747,114.0,116.0,0,0
2008-12-19,1610612752,1610612749,81.0,105.0,1,0
2008-12-21,1610612752,1610612738,105.0,124.0,0,0
2008-12-26,1610612752,1610612750,107.0,120.0,1,0
2008-12-28,1610612752,1610612743,110.0,117.0,1,0
2008-12-30,1610612752,1610612766,93.0,89.0,0,1
2009-01-02,1610612752,1610612754,103.0,105.0,1,0
2009-01-04,1610612752,1610612738,100.0,88.0,1,1
2009-01-06,1610612752,1610612760,99.0,107.0,0,0
2009-01-08,1610612752,1610612742,94.0,99.0,0,0
2009-01-10,1610612752,1610612745,76.0,96.0,0,0
2009-01-12,1610612752,1610612740,101.0,95.0,0,1
2009-01-14,1610612752,1610612764,128.0,122.0,1,1
2009-01-16,1610612752,1610612764,89.0,96.0,0,0
2009-01-17,1610612752,1610612755,97.0,107.0,1,0
2009-01-19,1610612752,1610612741,102.0,98.0,1,1
2009-01-21,1610612752,1610612756,114.0,109.0,1,1
2009-01-23,1610612752,1610612763,108.0,88.0,1,1
2009-01-24,1610612752,1610612755,110.0,116.0,0,0
2009-01-26,1610612752,1610612745,104.0,98.0,1,1
2009-01-28,1610612752,1610612737,112.0,104.0,1,1
2009-01-31,1610612752,1610612754,122.0,113.0,0,1
2009-02-02,1610612752,1610612747,117.0,126.0,1,0
2009-02-04,1610612752,1610612739,102.0,107.0,1,0
2009-02-06,1610612752,1610612738,100.0,110.0,1,0
2009-02-08,1610612752,1610612757,108.0,109.0,0,0
2009-02-10,1610612752,1610612744,127.0,144.0,0,0
2009-02-11,1610612752,1610612746,124.0,128.0,0,0
2009-02-17,1610612752,1610612759,112.0,107.0,1,1
2009-02-20,1610612752,1610612761,127.0,97.0,1,1
2009-02-22,1610612752,1610612761,100.0,111.0,0,0
2009-02-23,1610612752,1610612754,123.0,119.0,1,1
2009-02-25,1610612752,1610612753,109.0,114.0,1,0
2009-02-27,1610612752,1610612755,103.0,108.0,1,0
2009-02-28,1610612752,1610612748,115.0,120.0,0,0
2009-03-04,1610612752,1610612737,109.0,105.0,1,1
2009-03-07,1610612752,1610612766,105.0,114.0,1,0
2009-03-08,1610612752,1610612751,101.0,106.0,0,0
2009-03-10,1610612752,1610612749,120.0,112.0,0,1
2009-03-11,1610612752,1610612765,116.0,111.0,0,1
2009-03-13,1610612752,1610612750,102.0,94.0,0,1
2009-03-15,1610612752,1610612739,93.0,98.0,0,0
2009-03-18,1610612752,1610612751,89.0,115.0,1,0
2009-03-20,1610612752,1610612758,94.0,121.0,1,0
2009-03-21,1610612752,1610612753,103.0,110.0,0,0
2009-03-23,1610612752,1610612753,102.0,106.0,1,0
2009-03-25,1610612752,1610612746,135.0,140.0,1,0
2009-03-27,1610612752,1610612740,103.0,93.0,1,1
2009-03-28,1610612752,1610612766,85.0,96.0,0,0
2009-03-30,1610612752,1610612762,104.0,112.0,0,0
2009-03-31,1610612752,1610612743,104.0,111.0,0,0
2009-04-04,1610612752,1610612761,95.0,102.0,1,0
2009-04-05,1610612752,1610612761,112.0,103.0,0,1
2009-04-07,1610612752,1610612741,103.0,110.0,0,0
2009-04-08,1610612752,1610612765,86.0,113.0,1,0
2009-04-10,1610612752,1610612753,105.0,95.0,0,1
2009-04-12,1610612752,1610612748,105.0,122.0,0,0
2009-04-15,1610612752,1610612751,102.0,73.0,1,1
2009-10-04,1610612752,1610612751,115.0,107.0,1,1
2009-10-09,1610612752,1610612738,82.0,96.0,0,0
2009-10-13,1610612752,1610612755,85.0,93.0,1,0
2009-10-16,1610612752,1610612751,93.0,89.0,1,1
2009-10-20,1610612752,1610612738,108.0,103.0,1,1
2009-10-21,1610612752,1610612751,94.0,92.0,0,1
2009-10-28,1610612752,1610612748,93.0,115.0,0,0
2009-10-30,1610612752,1610612766,100.0,102.0,0,0
2009-10-31,1610612752,1610612755,127.0,141.0,1,0
2009-11-02,1610612752,1610612740,117.0,111.0,1,1
2009-11-04,1610612752,1610612754,89.0,101.0,1,0
2009-11-06,1610612752,1610612739,91.0,100.0,1,0
2009-11-07,1610612752,1610612749,87.0,102.0,0,0
2009-11-09,1610612752,1610612762,93.0,95.0,1,0
2009-11-11,1610612752,1610612737,101.0,114.0,1,0
2009-11-13,1610612752,1610612744,107.0,121.0,1,0
2009-11-18,1610612752,1610612754,110.0,103.0,0,1
2009-11-21,1610612752,1610612751,98.0,91.0,0,1
2009-11-22,1610612752,1610612738,105.0,107.0,1,0
2009-11-24,1610612752,1610612747,90.0,100.0,0,0
2009-11-25,1610612752,1610612758,97.0,111.0,0,0
2009-11-27,1610612752,1610612743,125.0,128.0,0,0
2009-11-29,1610612752,1610612753,102.0,114.0,1,0
2009-12-01,1610612752,1610612756,126.0,99.0,1,1
2009-12-02,1610612752,1610612753,104.0,118.0,0,0
2009-12-04,1610612752,1610612737,114.0,107.0,0,1
2009-12-06,1610612752,1610612751,106.0,97.0,1,1
2009-12-07,1610612752,1610612757,93.0,84.0,1,1
2009-12-11,1610612752,1610612740,113.0,96.0,0,1
2009-12-15,1610612752,1610612766,87.0,94.0,0,0
2009-12-17,1610612752,1610612741,89.0,98.0,0,0
2009-12-18,1610612752,1610612746,95.0,91.0,1,1
2009-12-20,1610612752,1610612766,98.0,94.0,1,1
2009-12-22,1610612752,1610612741,88.0,81.0,1,1
2009-12-25,1610612752,1610612748,87.0,93.0,1,0
2009-12-27,1610612752,1610612759,88.0,95.0,1,0
2009-12-29,1610612752,1610612765,104.0,87.0,0,1
2009-12-30,1610612752,1610612751,95.0,104.0,0,0
2010-01-01,1610612752,1610612737,112.0,108.0,0,1
2010-01-03,1610612752,1610612754,132.0,89.0,1,1
2010-01-07,1610612752,1610612766,97.0,93.0,1,1
2010-01-09,1610612752,1610612745,96.0,105.0,0,0
2010-01-11,1610612752,1610612760,88.0,106.0,0,0
2010-01-13,1610612752,1610612755,93.0,92.0,0,1
2010-01-15,1610612752,1610612761,104.0,112.0,1,0
2010-01-16,1610612752,1610612765,90.0,94.0,0,0
2010-01-18,1610612752,1610612765,99.0,91.0,1,1
2010-01-22,1610612752,1610612747,105.0,115.0,1,0
2010-01-24,1610612752,1610612742,78.0,128.0,1,0
2010-01-26,1610612752,1610612750,132.0,105.0,1,1
2010-01-28,1610612752,1610612761,104.0,106.0,1,0
2010-01-30,1610612752,1610612764,96.0,106.0,0,0
2010-01-31,1610612752,1610612750,91.0,112.0,0,0
2010-02-03,1610612752,1610612764,107.0,85.0,1,1
2010-02-05,1610612752,1610612749,107.0,114.0,1,0
2010-02-06,1610612752,1610612739,106.0,113.0,0,0
2010-02-09,1610612752,1610612758,114.0,118.0,1,0
2010-02-16,1610612752,1610612741,85.0,118.0,0,0
2010-02-17,1610612752,1610612741,109.0,115.0,1,0
2010-02-20,1610612752,1610612760,118.0,121.0,1,0
2010-02-22,1610612752,1610612749,67.0,83.0,1,0
2010-02-23,1610612752,1610612738,106.0,110.0,0,0
2010-02-26,1610612752,1610612764,118.0,116.0,0,1
2010-02-27,1610612752,1610612763,109.0,120.0,1,0
2010-03-01,1610612752,1610612739,93.0,124.0,0,0
2010-03-03,1610612752,1610612765,128.0,104.0,1,1
2010-03-05,1610612752,1610612761,96.0,102.0,0,0
2010-03-06,1610612752,1610612751,93.0,113.0,1,0
2010-03-08,1610612752,1610612737,99.0,98.0,1,1
2010-03-10,1610612752,1610612759,87.0,97.0,0,0
2010-03-12,1610612752,1610612763,112.0,119.0,0,0
2010-03-13,1610612752,1610612742,128.0,94.0,0,1
2010-03-15,1610612752,1610612755,94.0,84.0,0,1
2010-03-17,1610612752,1610612738,97.0,109.0,0,0
2010-03-19,1610612752,1610612755,92.0,88.0,1,1
2010-03-21,1610612752,1610612745,112.0,116.0,1,0
2010-03-23,1610612752,1610612743,109.0,104.0,1,1
2010-03-26,1610612752,1610612756,96.0,132.0,0,0
2010-03-29,1610612752,1610612762,98.0,103.0,0,0
2010-03-31,1610612752,1610612757,90.0,118.0,0,0
2010-04-02,1610612752,1610612744,117.0,128.0,0,0
2010-04-04,1610612752,1610612746,113.0,107.0,0,1
2010-04-06,1610612752,1610612738,104.0,101.0,1,1
2010-04-07,1610612752,1610612754,105.0,113.0,0,0
2010-04-09,1610612752,1610612753,103.0,118.0,0,0
2010-04-11,1610612752,1610612748,98.0,111.0,1,0
2010-04-12,1610612752,1610612764,114.0,103.0,1,1
2010-04-14,1610612752,1610612761,113.0,131.0,0,0
2010-10-06,1610612752,1610612750,100.0,106.0,0,0
2010-10-13,1610612752,1610612738,101.0,104.0,1,0
2010-10-16,1610612752,1610612738,84.0,97.0,0,0
2010-10-17,1610612752,1610612764,92.0,90.0,1,1
2010-10-19,1610612752,1610612751,117.0,111.0,1,1
2010-10-20,1610612752,1610612755,91.0,118.0,0,0
2010-10-22,1610612752,1610612761,103.0,108.0,0,0
2010-10-27,1610612752,1610612761,98.0,93.0,0,1
2010-10-29,1610612752,1610612738,101.0,105.0,0,0
2010-10-30,1610612752,1610612757,95.0,100.0,1,0
2010-11-04,1610612752,1610612741,120.0,112.0,0,1
2010-11-05,1610612752,1610612764,112.0,91.0,1,1
2010-11-07,1610612752,1610612755,96.0,106.0,1,0
2010-11-09,1610612752,1610612749,80.0,107.0,0,0
2010-11-10,1610612752,1610612744,117.0,122.0,1,0
2010-11-12,1610612752,1610612750,103.0,112.0,0,0
2010-11-14,1610612752,1610612745,96.0,104.0,1,0
2010-11-16,1610612752,1610612743,118.0,120.0,0,0
2010-11-17,1610612752,1610612758,113.0,106.0,0,1
2010-11-19,1610612752,1610612744,125.0,119.0,0,1
2010-11-20,1610612752,1610612746,124.0,115.0,0,1
2010-11-23,1610612752,1610612766,110.0,107.0,1,1
2010-11-24,1610612752,1610612766,99.0,95.0,0,1
2010-11-27,1610612752,1610612737,90.0,99.0,1,0
2010-11-28,1610612752,1610612765,125.0,116.0,0,1
2010-11-30,1610612752,1610612751,111.0,100.0,1,1
2010-12-03,1610612752,1610612740,100.0,92.0,0,1
2010-12-05,1610612752,1610612761,116.0,99.0,0,1
2010-12-06,1610612752,1610612750,121.0,114.0,1,1
2010-12-08,1610612752,1610612761,113.0,110.0,1,1
2010-12-10,1610612752,1610612764,101.0,95.0,0,1
2010-12-12,1610612752,1610612743,129.0,125.0,1,1
2010-12-15,1610612752,1610612738,116.0,118.0,1,0
2010-12-17,1610612752,1610612748,91.0,113.0,1,0
2010-12-18,1610612752,1610612739,102.0,109.0,0,0
2010-12-22,1610612752,1610612760,112.0,98.0,1,1
2010-12-25,1610612752,1610612741,103.0,95.0,1,1
2010-12-28,1610612752,1610612748,98.0,106.0,0,0
2010-12-30,1610612752,1610612753,103.0,112.0,0,0
2011-01-02,1610612752,1610612754,98.0,92.0,1,1
2011-01-04,1610612752,1610612759,128.0,115.0,1,1
2011-01-07,1610612752,1610612756,121.0,96.0,0,1
2011-01-09,1610612752,1610612747,87.0,109.0,0,0
2011-01-11,1610612752,1610612757,100.0,86.0,0,1
2011-01-12,1610612752,1610612762,125.0,131.0,0,0
2011-01-14,1610612752,1610612758,83.0,93.0,1,0
2011-01-17,1610612752,1610612756,121.0,129.0,1,0
2011-01-19,1610612752,1610612745,89.0,104.0,0,0
2011-01-21,1610612752,1610612759,92.0,101.0,0,0
2011-01-22,1610612752,1610612760,98.0,101.0,0,0
2011-01-24,1610612752,1610612764,115.0,106.0,1,1
2011-01-27,1610612752,1610612748,93.0,88.0,1,1
2011-01-28,1610612752,1610612737,102.0,111.0,0,0
2011-01-30,1610612752,1610612765,124.0,106.0,1,1
2011-02-02,1610612752,1610612742,97.0,113.0,1,0
2011-02-04,1610612752,1610612755,98.0,100.0,0,0
2011-02-06,1610612752,1610612755,117.0,103.0,1,1
2011-02-09,1610612752,1610612746,108.0,116.0,1,0
2011-02-11,1610612752,1610612747,96.0,113.0,1,0
2011-02-12,1610612752,1610612751,105.0,95.0,0,1
2011-02-16,1610612752,1610612737,102.0,90.0,1,1
2011-02-23,1610612752,1610612749,114.0,108.0,1,1
2011-02-25,1610612752,1610612739,109.0,115.0,0,0
2011-02-27,1610612752,1610612748,91.0,86.0,0,1
2011-03-01,1610612752,1610612753,110.0,116.0,0,0
2011-03-02,1610612752,1610612740,107.0,88.0,1,1
2011-03-04,1610612752,1610612739,115.0,119.0,1,0
2011-03-06,1610612752,1610612737,92.0,79.0,0,1
2011-03-07,1610612752,1610612762,131.0,109.0,1,1
2011-03-09,1610612752,1610612763,110.0,108.0,0,1
2011-03-10,1610612752,1610612742,109.0,127.0,0,0
2011-03-13,1610612752,1610612754,93.0,106.0,1,0
2011-03-15,1610612752,1610612754,117.0,119.0,0,0
2011-03-17,1610612752,1610612763,120.0,99.0,1,1
2011-03-18,1610612752,1610612765,95.0,99.0,0,0
2011-03-20,1610612752,1610612749,95.0,100.0,0,0
2011-03-21,1610612752,1610612738,86.0,96.0,1,0
2011-03-23,1610612752,1610612753,99.0,111.0,1,0
2011-03-25,1610612752,1610612749,96.0,102.0,1,0
2011-03-26,1610612752,1610612766,106.0,114.0,0,0
2011-03-28,1610612752,1610612753,113.0,106.0,1,1
2011-03-30,1610612752,1610612751,120.0,116.0,1,1
2011-04-03,1610612752,1610612739,123.0,107.0,1,1
2011-04-05,1610612752,1610612761,131.0,118.0,1,1
2011-04-06,1610612752,1610612755,97.0,92.0,0,1
2011-04-08,1610612752,1610612751,116.0,93.0,0,1
2011-04-10,1610612752,1610612754,110.0,109.0,0,1
2011-04-12,1610612752,1610612741,90.0,103.0,1,0
2011-04-13,1610612752,1610612738,102.0,112.0,0,0
2011-04-17,1610612752,1610612738,85.0,87.0,0,0
2011-04-19,1610612752,1610612738,93.0,96.0,0,0
2011-04-22,1610612752,1610612738,96.0,113.0,1,0
2011-04-24,1610612752,1610612738,89.0,101.0,1,0
2011-12-17,1610612752,1610612751,92.0,83.0,0,1
2011-12-21,1610612752,1610612751,88.0,82.0,1,1
2011-12-25,1610612752,1610612738,106.0,104.0,1,1
2011-12-28,1610612752,1610612744,78.0,92.0,0,0
2011-12-29,1610612752,1610612747,82.0,99.0,0,0
2011-12-31,1610612752,1610612758,114.0,92.0,0,1
2012-01-02,1610612752,1610612761,85.0,90.0,1,0
2012-01-04,1610612752,1610612766,110.0,118.0,1,0
2012-01-06,1610612752,1610612764,99.0,96.0,0,1
2012-01-07,1610612752,1610612765,103.0,80.0,0,1
2012-01-09,1610612752,1610612766,91.0,87.0,1,1
2012-01-11,1610612752,1610612755,85.0,79.0,1,1
2012-01-12,1610612752,1610612763,83.0,94.0,0,0
2012-01-14,1610612752,1610612760,92.0,104.0,0,0
2012-01-16,1610612752,1610612753,93.0,102.0,1,0
2012-01-18,1610612752,1610612756,88.0,91.0,1,0
2012-01-20,1610612752,1610612749,86.0,100.0,1,0
2012-01-21,1610612752,1610612743,114.0,119.0,1,0
2012-01-24,1610612752,1610612766,111.0,78.0,0,1
2012-01-25,1610612752,1610612739,81.0,91.0,0,0
2012-01-27,1610612752,1610612748,89.0,99.0,0,0
2012-01-28,1610612752,1610612745,84.0,97.0,0,0
2012-01-31,1610612752,1610612765,113.0,86.0,1,1
2012-02-02,1610612752,1610612741,102.0,105.0,1,0
2012-02-03,1610612752,1610612738,89.0,91.0,0,0
2012-02-04,1610612752,1610612751,99.0,92.0,1,1
2012-02-06,1610612752,1610612762,99.0,88.0,1,1
2012-02-08,1610612752,1610612764,107.0,93.0,0,1
2012-02-10,1610612752,1610612747,92.0,85.0,1,1
2012-02-11,1610612752,1610612750,100.0,98.0,0,1
2012-02-14,1610612752,1610612761,90.0,87.0,0,1
2012-02-15,1610612752,1610612758,100.0,85.0,1,1
2012-02-17,1610612752,1610612740,85.0,89.0,1,0
2012-02-19,1610612752,1610612742,104.0,97.0,1,1
2012-02-20,1610612752,1610612751,92.0,100.0,1,0
2012-02-22,1610612752,1610612737,99.0,82.0,1,1
2012-02-23,1610612752,1610612748,88.0,102.0,0,0
2012-02-29,1610612752,1610612739,120.0,103.0,1,1
2012-03-04,1610612752,1610612738,111.0,115.0,0,0
2012-03-06,1610612752,1610612742,85.0,95.0,0,0
2012-03-07,1610612752,1610612759,105.0,118.0,0,0
2012-03-09,1610612752,1610612749,114.0,119.0,0,0
2012-03-11,1610612752,1610612755,94.0,106.0,1,0
2012-03-12,1610612752,1610612741,99.0,104.0,0,0
2012-03-14,1610612752,1610612757,121.0,79.0,1,1
2012-03-16,1610612752,1610612754,115.0,100.0,1,1
2012-03-17,1610612752,1610612754,102.0,88.0,0,1
2012-03-20,1610612752,1610612761,106.0,87.0,1,1
2012-03-21,1610612752,1610612755,82.0,79.0,0,1
2012-03-23,1610612752,1610612761,79.0,96.0,0,0
2012-03-24,1610612752,1610612765,101.0,79.0,1,1
2012-03-26,1610612752,1610612749,89.0,80.0,1,1
2012-03-28,1610612752,1610612753,108.0,86.0,1,1
2012-03-30,1610612752,1610612737,90.0,100.0,0,0
2012-03-31,1610612752,1610612739,91.0,75.0,1,1
2012-04-03,1610612752,1610612754,104.0,112.0,0,0
2012-04-05,1610612752,1610612753,96.0,80.0,0,1
2012-04-08,1610612752,1610612741,100.0,99.0,1,1
2012-04-10,1610612752,1610612741,86.0,98.0,0,0
2012-04-11,1610612752,1610612749,111.0,107.0,0,1
2012-04-13,1610612752,1610612764,103.0,65.0,1,1
2012-04-15,1610612752,1610612748,85.0,93.0,1,0
2012-04-17,1610612752,1610612738,118.0,110.0,1,1
2012-04-18,1610612752,1610612751,104.0,95.0,0,1
2012-04-20,1610612752,1610612739,90.0,98.0,0,0
2012-04-22,1610612752,1610612737,113.0,112.0,0,1
2012-04-25,1610612752,1610612746,99.0,93.0,1,1
